mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__max_features,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,param_selector__k,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
15.061964511871338,1.1212267893411125,0.22272872924804688,0.01670190417786487,20,0.5,2,4,300,100,"{'model__max_depth': 20, 'model__max_features': 0.5, 'model__min_samples_leaf': 2, 'model__min_samples_split': 4, 'model__n_estimators': 300, 'selector__k': 100}",0.5669403377549231,0.5655806195732288,0.5630477499335258,0.5651895690872258,0.00161302001408849,86
5.916618665059407,0.1835256879305104,0.15198357899983725,0.010596073826196763,20,0.5,2,8,200,60,"{'model__max_depth': 20, 'model__max_features': 0.5, 'model__min_samples_leaf': 2, 'model__min_samples_split': 8, 'model__n_estimators': 200, 'selector__k': 60}",0.5646947697760484,0.5723709045744337,0.5626947600368813,0.5665868114624545,0.004170676171016325,78
9.465526501337687,0.09703050180270453,0.17084487279256186,0.010148826124278571,20,0.5,2,8,200,100,"{'model__max_depth': 20, 'model__max_features': 0.5, 'model__min_samples_leaf': 2, 'model__min_samples_split': 8, 'model__n_estimators': 200, 'selector__k': 100}",0.5733835830724161,0.5711279273017275,0.5683230314402523,0.5709448472714652,0.002070013595536592,70
8.628314654032389,0.32658045719449286,0.18767682711283365,0.008294192208236848,20,0.5,2,8,300,60,"{'model__max_depth': 20, 'model__max_features': 0.5, 'model__min_samples_leaf': 2, 'model__min_samples_split': 8, 'model__n_estimators': 300, 'selector__k': 60}",0.5659972473008871,0.5728611414199107,0.5626833009108447,0.5671805632105474,0.004238497120720808,76
14.092023213704428,0.1164560357202,0.20390884081522623,0.0041400453941320735,20,0.5,2,8,300,100,"{'model__max_depth': 20, 'model__max_features': 0.5, 'model__min_samples_leaf': 2, 'model__min_samples_split': 8, 'model__n_estimators': 300, 'selector__k': 100}",0.5723301167420204,0.5717262775477283,0.5699454904585382,0.5713339615827623,0.0010122728519669642,69
5.804076910018921,0.22382997097806093,0.13055570920308432,0.0009040147235752811,20,0.5,5,4,200,60,"{'model__max_depth': 20, 'model__max_features': 0.5, 'model__min_samples_leaf': 5, 'model__min_samples_split': 4, 'model__n_estimators': 200, 'selector__k': 60}",0.5718194608679683,0.572850145653435,0.572537423353376,0.5724023432915931,0.0004314802035370477,61
9.450660785039267,0.12016127955747541,0.14938823382059732,0.004545883836301483,20,0.5,5,4,200,100,"{'model__max_depth': 20, 'model__max_features': 0.5, 'model__min_samples_leaf': 5, 'model__min_samples_split': 4, 'model__n_estimators': 200, 'selector__k': 100}",0.5770924141232904,0.5772081719013806,0.5744031574248254,0.5762345811498322,0.0012958741222781546,35
8.53497314453125,0.3760594435063909,0.1847846508026123,0.018101973973204413,20,0.5,5,4,300,60,"{'model__max_depth': 20, 'model__max_features': 0.5, 'model__min_samples_leaf': 5, 'model__min_samples_split': 4, 'model__n_estimators': 300, 'selector__k': 60}",0.5704992485053435,0.574739912179834,0.5734742982220622,0.5729044863024132,0.0017775116160644985,59
14.063832680384317,0.12914035893842826,0.20414169629414877,0.013268877553424966,20,0.5,5,4,300,100,"{'model__max_depth': 20, 'model__max_features': 0.5, 'model__min_samples_leaf': 5, 'model__min_samples_split': 4, 'model__n_estimators': 300, 'selector__k': 100}",0.5776427419641357,0.5773037560865883,0.5740838362797044,0.5763434447768095,0.001603766561657537,33
5.795973539352417,0.2834082969621121,0.1529092788696289,0.01047354456037731,20,0.5,5,8,200,60,"{'model__max_depth': 20, 'model__max_features': 0.5, 'model__min_samples_leaf': 5, 'model__min_samples_split': 8, 'model__n_estimators': 200, 'selector__k': 60}",0.5718194608679683,0.572850145653435,0.572537423353376,0.5724023432915931,0.0004314802035370477,61
9.398417154947916,0.10168564093955608,0.14889979362487793,0.0026898384164680453,20,0.5,5,8,200,100,"{'model__max_depth': 20, 'model__max_features': 0.5, 'model__min_samples_leaf': 5, 'model__min_samples_split': 8, 'model__n_estimators': 200, 'selector__k': 100}",0.5770924141232904,0.5772081719013806,0.5744031574248254,0.5762345811498322,0.0012958741222781546,35
8.515114227930704,0.38817355983407237,0.18045290311177573,0.015014606992746928,20,0.5,5,8,300,60,"{'model__max_depth': 20, 'model__max_features': 0.5, 'model__min_samples_leaf': 5, 'model__min_samples_split': 8, 'model__n_estimators': 300, 'selector__k': 60}",0.5704992485053435,0.574739912179834,0.5734742982220622,0.5729044863024132,0.0017775116160644985,59
14.227031469345093,0.11827477765488163,0.2233414649963379,0.026241339988972146,20,0.5,5,8,300,100,"{'model__max_depth': 20, 'model__max_features': 0.5, 'model__min_samples_leaf': 5, 'model__min_samples_split': 8, 'model__n_estimators': 300, 'selector__k': 100}",0.5776427419641357,0.5773037560865883,0.5740838362797044,0.5763434447768095,0.001603766561657537,33
3.263773282368978,0.08773647056208456,0.18716088930765787,0.012547494227282123,,sqrt,2,4,200,60,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 4, 'model__n_estimators': 200, 'selector__k': 60}",0.5679893406061489,0.5681487738578009,0.5605956662954799,0.5655779269198099,0.003523591485685717,85
4.404028256734212,0.061533714947366785,0.2091334660847982,0.00898735143649816,,sqrt,2,4,200,100,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 4, 'model__n_estimators': 200, 'selector__k': 100}",0.5651629822577953,0.566513782258255,0.5683548332198712,0.5666771992453071,0.0013081811736833273,77
4.877298752466838,0.08734829471066094,0.24080268541971842,0.010017724667463763,,sqrt,2,4,300,60,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 4, 'model__n_estimators': 300, 'selector__k': 60}",0.5682865528121779,0.5680182679284075,0.5613767214565774,0.5658938473990541,0.0031959676969438838,84
6.4995293617248535,0.06358074065354369,0.286282221476237,0.012674762838831434,,sqrt,2,4,300,100,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 4, 'model__n_estimators': 300, 'selector__k': 100}",0.5665444535797133,0.5696792283510639,0.5666399741701115,0.5676212187002961,0.0014557549788768616,75
